date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version,district_name
2024-07-01,2,1011456,RW55,38.0,1.0,1.3517544,2.368421,4.6596494,196.65788,198.31491,94.4621,76.28042,99.185,final,Kirehe
2024-07-11,2,1011456,RW55,38.0,0.5,0.6403509,2.1842105,3.2421052,123.10528,143.54298,97.511665,87.16476,86.24122,final,Kirehe
2024-07-21,2,1011456,RW55,38.0,1.2894737,1.622807,2.7894735,3.6149123,51.07895,98.09737,94.96688,90.418495,54.39416,final,Kirehe
2024-08-01,2,1011456,RW55,38.0,1.0263158,3.2929826,2.8157895,5.5561404,21.552631,65.77368,72.667656,74.04021,37.517662,final,Kirehe
2024-08-11,2,1011456,RW55,38.0,1.7105263,4.0368423,4.0263157,8.952632,13.605264,43.805264,74.25743,64.692566,38.121426,final,Kirehe
2024-08-21,2,1011456,RW55,38.0,5.2105265,7.0710526,7.9473686,14.400877,13.157895,27.301754,84.586876,66.73599,56.213337,final,Kirehe
2024-09-01,2,1011456,RW55,38.0,7.131579,15.048245,14.052631,26.15614,19.236841,36.37193,60.511925,61.152096,58.582817,final,Kirehe
2024-09-11,2,1011456,RW55,38.0,4.2105265,15.998245,16.552631,38.117542,22.763157,50.31228,43.863316,49.98576,50.193478,final,Kirehe
2024-09-21,2,1011456,RW55,38.0,35.94737,16.66842,47.289474,47.714912,58.026318,65.730705,188.97255,99.19295,89.10744,final,Kirehe
2024-10-01,2,1011456,RW55,38.0,30.552631,28.135088,70.710526,60.801754,87.57895,92.51404,107.29603,115.05852,94.9391,final,Kirehe
2024-10-11,2,1011456,RW55,38.0,51.263157,32.79474,117.76315,77.59824,138.3421,124.66843,148.86505,148.62683,110.54511,final,Kirehe
2024-10-21,2,1011456,RW55,38.0,17.105263,37.72807,98.92105,98.6579,154.1579,160.77368,51.734756,100.25387,96.00915,final,Kirehe
2024-11-01,2,1011456,RW55,38.0,58.105263,42.99298,126.47369,113.51579,211.23682,200.47368,131.48853,110.93348,105.23821,final,Kirehe
2024-11-11,2,1011456,RW55,38.0,77.63158,35.32807,152.8421,116.049126,287.1579,231.76491,204.8984,130.39508,123.395775,final,Kirehe
2024-11-21,2,1011456,RW55,38.0,88.447365,42.335087,224.1842,120.65614,370.39468,267.02896,197.4167,182.38997,137.99806,final,Kirehe
2024-12-01,2,1011456,RW55,38.0,29.447369,38.436844,195.52632,116.1,392.7105,290.41754,79.30449,165.58739,134.62657,final,Kirehe
2024-12-11,2,1011456,RW55,38.0,29.157894,35.63772,147.05263,116.40965,417.65784,310.057,84.05466,125.23933,134.15282,final,Kirehe
2024-12-21,2,1011456,RW55,38.0,46.42105,42.588596,105.02631,116.663155,428.13156,335.9772,108.0533,90.435196,127.02654,final,Kirehe
2025-01-01,2,1011456,RW55,38.0,5.0,26.22193,80.57895,105.19035,402.57892,331.08246,32.02877,77.66465,121.27348,final,Kirehe
2025-01-11,2,1011456,RW55,38.0,36.18421,25.442104,87.60526,96.10877,387.49997,324.03333,135.28702,91.589745,119.28881,final,Kirehe
2025-01-21,2,1011456,RW55,38.0,37.94737,27.81228,79.13158,79.47632,408.34207,313.35614,130.8881,99.5919,129.83638,final,Kirehe
2025-02-01,2,1011456,RW55,38.0,26.947369,24.739473,101.07895,77.99386,377.1842,295.7228,107.424126,127.81542,127.08853,final,Kirehe
2025-02-11,2,1011456,RW55,38.0,8.894737,28.78772,73.789474,81.33948,308.44736,288.9079,41.12363,91.25545,106.64816,final,Kirehe
2025-02-21,2,1011456,RW55,38.0,2.0526316,23.082457,37.894737,76.60965,222.05263,268.98685,25.114012,52.560867,82.869896,final,Kirehe
2025-03-01,2,1011456,RW55,38.0,9.315789,46.499123,20.263157,98.3693,201.92107,281.5535,27.798122,24.439709,72.21027,final,Kirehe
2025-03-11,2,1011456,RW55,38.0,30.631578,39.84386,42.0,109.42544,203.39474,286.8737,79.45698,41.074783,71.39895,final,Kirehe
2025-03-21,2,1011456,RW55,38.0,34.44737,58.076317,74.39474,144.4193,191.42107,300.50528,62.539112,53.135532,64.29384,final,Kirehe
2025-04-01,2,1011456,RW55,38.0,53.13158,61.080704,118.210526,159.00089,239.55264,335.36404,87.97058,75.12797,71.85032,final,Kirehe
2025-04-11,2,1011456,RW55,38.0,77.8421,55.41228,165.42105,174.56929,281.2105,365.3342,137.12791,94.90546,77.284386,final,Kirehe
2025-04-21,2,1011456,RW55,38.0,94.23684,47.06842,225.21051,163.5614,337.5,384.59033,190.5893,136.57368,87.91286,final,Kirehe
2025-05-01,2,1011456,RW55,38.0,56.05263,35.616665,228.13158,138.09737,366.60526,395.46753,150.31424,162.91815,92.792854,final,Kirehe
2025-05-11,2,1011456,RW55,38.0,24.236841,26.005264,174.52632,108.69035,381.9474,392.6851,94.29638,157.90814,97.29995,final,Kirehe
2025-05-21,2,1011456,RW55,38.0,23.631578,23.574562,103.92105,85.196495,403.52634,393.1772,100.19953,120.759735,102.59913,final,Kirehe
2025-06-01,2,1011456,RW55,38.0,4.4210525,5.9780703,52.28947,55.557896,398.6316,352.65613,85.817024,94.60281,112.85466,final,Kirehe
2025-06-11,2,1011456,RW55,38.0,6.6578946,2.0578947,34.710526,31.610527,374.65793,314.87018,165.17523,108.46751,118.69125,final,Kirehe
2025-06-21,2,1011456,RW55,38.0,2.2105262,1.25,13.289474,9.285965,342.42108,258.04385,115.36842,128.02408,132.07726,final,Kirehe
2025-07-01,2,1011456,RW55,38.0,1.0526316,1.3517544,9.921052,4.6596494,290.34213,198.31491,95.2907,154.46785,145.26338,final,Kirehe
2025-07-11,2,1011456,RW55,38.0,0.7894737,0.6403509,4.0526314,3.2421052,213.28947,143.54298,102.64386,109.83397,146.95374,final,Kirehe
2025-07-21,2,1011456,RW55,38.0,0.65789473,1.622807,2.5,3.6149123,119.71053,98.09737,85.43046,87.05835,120.96384,final,Kirehe
2025-08-01,2,1011456,RW55,38.0,4.5,3.2929826,5.9473686,5.5561404,68.15789,65.77368,114.55469,103.706154,103.36878,final,Kirehe
2025-08-11,2,1011456,RW55,38.0,8.263158,4.0368423,13.421053,8.952632,52.184208,43.805264,146.76761,132.02565,117.16811,final,Kirehe
2025-08-21,2,1011456,RW55,38.0,2.7105262,7.0710526,15.473684,14.400877,31.263157,27.301754,63.876175,105.52969,112.26374,final,Kirehe
2025-09-01,2,1011456,RW55,38.0,7.5526314,15.048245,18.526316,26.15614,34.394737,36.37193,62.61212,75.51101,95.22093,final,Kirehe
2025-09-11,2,1011456,RW55,38.0,11.368421,15.998245,21.631578,38.117542,39.10526,50.31228,77.95137,61.765068,79.73864,final,Kirehe
2025-09-21,2,1011456,RW55,38.0,6.131579,16.66842,25.05263,47.714912,43.026318,65.730705,51.372356,57.00973,67.90024,final,Kirehe
2025-10-01,2,1011456,RW55,38.0,35.842106,28.135088,53.342106,60.801754,77.815796,92.51404,123.25939,88.663445,84.927055,final,Kirehe
2025-10-11,2,1011456,RW55,38.0,27.394737,32.79474,69.36842,77.59824,104.42106,124.66843,85.712296,90.03632,84.38528,final,Kirehe
2025-10-21,2,1011456,RW55,38.0,62.18421,37.72807,125.42105,98.6579,165.94737,160.77368,157.23671,125.818726,103.12093,final,Kirehe
2025-11-01,2,1011456,RW55,38.0,48.44737,42.99298,138.02632,113.51579,209.89474,200.47368,111.364975,120.68124,104.58505,final,Kirehe
2025-11-11,2,1011456,RW55,38.0,27.342106,35.32807,137.97368,116.049126,228.97368,231.76491,80.1975,118.112114,98.8211,final,Kirehe
2025-11-21,2,1011456,RW55,38.0,14.473684,42.335087,90.26316,120.65614,240.73685,267.02896,41.14006,75.81258,90.33481,final,Kirehe
2025-12-01,2,1011456,RW55,38.0,21.421053,38.436844,63.23684,116.1,254.60526,290.41754,60.826366,56.34751,87.877396,final,Kirehe
2025-12-11,2,1011456,RW55,38.0,39.526318,35.63772,75.42105,116.40965,282.76315,310.057,109.56894,66.239426,91.33685,final,Kirehe
2025-12-21,2,1011456,RW55,38.0,100.60526,42.588596,161.55264,116.663155,377.23682,335.9772,221.91296,136.89655,112.100395,final,Kirehe
2026-01-01,2,1011456,RW55,38.0,35.605263,26.22193,175.73685,105.19035,377.0,331.08246,130.05367,164.02238,113.662575,final,Kirehe
2026-01-11,2,1011456,RW55,38.0,23.552631,25.442104,159.76315,96.10877,373.1579,324.03333,93.79323,162.95633,114.92998,final,Kirehe
2026-01-21,2,1011456,RW55,38.0,62.657894,27.81228,121.81579,79.47632,373.6316,313.35614,206.19688,150.11992,118.93334,final,Kirehe
2026-02-01,2,1011456,RW55,38.0,34.31579,24.739473,120.52631,77.99386,359.5,295.7228,132.20068,151.24771,121.20796,final,Kirehe
2026-02-11,2,1011456,RW55,38.0,33.05263,28.78772,130.0263,81.33948,365.2105,288.9079,112.622665,156.39,125.961395,final,Kirehe
2026-02-21,2,1011456,RW55,38.0,19.894737,23.082457,87.26316,76.60965,370.6316,268.98685,88.64872,113.05423,137.0984,final,Kirehe
2026-03-01,2,1011456,RW55,38.0,49.289474,46.499123,102.23685,98.3693,398.5,281.5535,105.41825,103.74148,140.8114,prelim,Kirehe
2026-03-11,2,1011456,RW55,38.0,40.07895,39.84386,109.26316,109.42544,399.05264,286.8737,100.52423,99.858185,138.43408,prelim,Kirehe
2026-03-21,2,1011456,RW55,38.0,50.763157,58.076317,140.13158,144.4193,349.2105,300.50528,88.40585,97.13041,115.94251,prelim,Kirehe
2026-04-01,2,1011456,RW55,38.0,25.236841,61.080704,116.07894,159.00089,338.8421,335.36404,45.757446,73.828224,101.021866,prelim,Kirehe
2026-04-11,2,1011456,RW55,38.0,51.657894,55.41228,127.6579,174.56929,366.9474,365.3342,93.78539,73.8756,100.4356,forecast,Kirehe
2022-01-01,2,1011459,RW56,29.0,10.655172,27.391954,114.724144,96.2,320.44827,346.8931,48.330437,118.30449,92.48498,final,Ngoma
2022-01-11,2,1011459,RW56,29.0,54.03448,24.874712,126.0,91.92069,335.34482,330.74252,197.60686,135.16205,101.37077,final,Ngoma
2022-01-21,2,1011459,RW56,29.0,29.51724,27.597702,94.206894,79.86437,314.68967,312.2724,105.88858,116.90053,100.76189,final,Ngoma
2022-02-01,2,1011459,RW56,29.0,30.137932,25.286207,113.68965,77.75862,324.31036,288.91034,116.019585,143.41667,112.0445,final,Ngoma
2022-02-11,2,1011459,RW56,29.0,49.24138,29.05977,108.89655,81.94368,344.62067,279.1632,159.25351,131.00038,123.03517,final,Ngoma
2022-02-21,2,1011459,RW56,29.0,36.41379,23.749426,115.793106,78.095406,328.48276,257.2885,144.05084,145.36676,127.14349,final,Ngoma
2022-03-01,2,1011459,RW56,29.0,38.068966,47.588505,123.72414,100.3977,352.1379,274.35632,81.89806,122.13182,127.84314,final,Ngoma
2022-03-11,2,1011459,RW56,29.0,49.827587,41.14253,124.31035,112.48046,359.2069,286.34482,118.82224,110.06967,125.00888,final,Ngoma
2022-03-21,2,1011459,RW56,29.0,28.689655,58.86437,116.58621,147.5954,326.5862,305.55518,52.75188,79.67882,106.77208,final,Ngoma
2022-04-01,2,1011459,RW56,29.0,33.482758,60.3023,112.0,160.30919,349.4138,338.4655,58.930172,70.77646,103.187584,final,Ngoma
2022-04-11,2,1011459,RW56,29.0,65.48276,54.166668,127.65517,173.33333,360.8621,367.75748,119.125786,74.38608,98.15017,final,Ngoma
2022-04-21,2,1011459,RW56,29.0,93.68965,47.410343,192.65517,161.87932,425.0345,387.57013,188.30186,118.44198,109.54336,final,Ngoma
2022-05-01,2,1011459,RW56,29.0,15.310345,36.198853,174.48276,137.77586,410.20688,398.48276,49.298325,125.70945,102.90572,final,Ngoma
2022-05-11,2,1011459,RW56,29.0,5.9310346,28.4023,114.93104,112.0115,366.8965,397.8253,32.725395,102.49509,92.32204,final,Ngoma
2022-05-21,2,1011459,RW56,29.0,60.172413,25.368965,81.41379,89.970116,390.65518,399.44482,214.60202,90.99051,97.82674,final,Ngoma
2022-06-01,2,1011459,RW56,29.0,2.724138,8.188506,68.82758,61.95977,355.31036,360.04483,58.567196,110.25662,98.70304,final,Ngoma
2022-06-11,2,1011459,RW56,29.0,2.0344827,3.7609196,64.93103,37.31839,307.51724,322.6632,80.293884,165.24974,95.37758,final,Ngoma
2022-06-21,2,1011459,RW56,29.0,2.310345,3.0689654,7.068966,15.018391,281.13794,266.86783,90.59828,60.28939,105.24892,final,Ngoma
2022-07-01,2,1011459,RW56,29.0,1.0689656,2.1367817,5.413793,8.966666,248.72414,208.7023,85.03784,74.56177,118.72784,final,Ngoma
2022-07-11,2,1011459,RW56,29.0,0.9310345,1.0563219,4.310345,6.262069,184.17242,155.59195,97.9313,82.66992,117.79696,final,Ngoma
2022-07-21,2,1011459,RW56,29.0,3.8965516,2.3183908,5.8965516,5.511494,94.37931,110.5,121.56431,103.66321,86.042694,final,Ngoma
2022-08-01,2,1011459,RW56,29.0,3.724138,5.526437,8.551724,8.90115,82.793106,79.82759,82.878365,97.48636,103.49593,final,Ngoma
2022-08-11,2,1011459,RW56,29.0,6.0689654,6.275862,13.689655,14.120689,82.93103,57.70115,98.165146,97.74572,140.23831,final,Ngoma
2022-08-21,2,1011459,RW56,29.0,17.51724,9.302299,27.310345,21.104597,40.275864,41.634483,157.43791,123.77262,97.08666,final,Ngoma
2022-09-01,2,1011459,RW56,29.0,7.1034484,15.77931,30.689655,31.357471,44.65517,49.22529,58.247597,98.16319,91.57198,final,Ngoma
2022-09-11,2,1011459,RW56,29.0,16.275862,17.775862,40.896553,42.85747,58.896553,63.24023,93.41408,95.90259,93.63472,final,Ngoma
2022-09-21,2,1011459,RW56,29.0,19.655172,18.748276,43.034485,52.303448,76.24138,78.91954,103.81879,83.82477,96.808655,final,Ngoma
2022-10-01,2,1011459,RW56,29.0,19.793104,34.643677,55.724136,71.167816,94.96552,111.42644,62.53987,79.72414,85.861534,final,Ngoma
2022-10-11,2,1011459,RW56,29.0,14.75862,41.242527,54.206898,94.63448,108.793106,151.61264,42.72825,59.424103,72.65896,final,Ngoma
2022-10-21,2,1011459,RW56,29.0,40.551723,45.26552,75.10345,121.151726,145.44827,194.55977,90.62221,63.497704,75.39008,final,Ngoma
2022-11-01,2,1011459,RW56,29.0,28.793104,49.394253,84.10345,135.9023,170.51724,238.42758,62.126244,63.23775,72.10245,final,Ngoma
2022-11-11,2,1011459,RW56,29.0,62.24138,38.59885,131.58621,133.25862,226.68967,270.75058,154.22742,98.790375,84.02146,final,Ngoma
2022-11-21,2,1011459,RW56,29.0,46.068966,45.31839,137.10345,133.3115,255.2414,306.76666,101.49165,102.74161,83.47313,final,Ngoma
2022-12-01,2,1011459,RW56,29.0,38.172413,34.18161,146.48276,118.09885,286.31036,325.16898,110.185394,123.057816,88.23069,final,Ngoma
2022-12-11,2,1011459,RW56,29.0,39.75862,30.252874,124.0,109.75288,309.7931,337.64597,126.96445,112.41548,91.87124,final,Ngoma
2022-12-21,2,1011459,RW56,29.0,28.0,37.757473,105.93103,102.191956,318.13794,356.65518,77.17949,103.488205,89.34973,final,Ngoma
2023-01-01,2,1011459,RW56,29.0,15.344828,27.391954,83.10345,96.2,313.68964,346.8931,62.80828,87.05875,90.56433,final,Ngoma
2023-01-11,2,1011459,RW56,29.0,57.896553,24.874712,101.24138,91.92069,356.82758,330.74252,210.53442,109.61681,107.769356,final,Ngoma
2023-01-21,2,1011459,RW56,29.0,46.689655,27.597702,119.93103,79.86437,362.9655,312.2724,158.5684,147.21257,115.97779,final,Ngoma
2023-02-01,2,1011459,RW56,29.0,6.7586207,25.286207,111.34483,77.75862,340.93103,288.91034,38.825005,140.58334,117.69952,final,Ngoma
2023-02-11,2,1011459,RW56,29.0,5.3448277,29.05977,58.793106,81.94368,284.0345,279.1632,30.372572,73.37291,101.71426,final,Ngoma
2023-02-21,2,1011459,RW56,29.0,23.0,23.749426,35.103447,78.095406,260.9655,257.2885,97.39325,48.261932,101.401886,final,Ngoma
2023-03-01,2,1011459,RW56,29.0,22.241379,47.588505,50.586205,100.3977,245.03448,274.35632,51.801014,52.73949,89.503784,final,Ngoma
2023-03-11,2,1011459,RW56,29.0,86.72414,41.14253,131.96552,112.48046,292.0,286.34482,198.78438,116.58578,101.94106,final,Ngoma
2023-03-21,2,1011459,RW56,29.0,63.517242,58.86437,172.48276,147.5954,327.51724,305.55518,107.28556,116.30938,107.07188,final,Ngoma
2023-04-01,2,1011459,RW56,29.0,63.724136,60.3023,213.96552,160.30919,375.89655,338.4655,105.24,132.45816,110.89804,final,Ngoma
2023-04-11,2,1011459,RW56,29.0,59.172413,54.166668,186.41379,173.33333,377.17242,367.75748,108.4604,107.33484,102.52576,final,Ngoma
2023-04-21,2,1011459,RW56,29.0,66.034485,47.410343,188.93103,161.87932,396.51727,387.57013,135.53525,116.21034,102.27911,final,Ngoma
2023-05-01,2,1011459,RW56,29.0,51.275864,36.198853,176.48276,137.77586,441.0345,398.48276,136.5957,127.11025,110.54611,final,Ngoma
2023-05-11,2,1011459,RW56,29.0,12.24138,28.4023,129.55173,112.0115,447.9311,397.8253,51.617344,114.99017,112.4386,final,Ngoma
2023-05-21,2,1011459,RW56,29.0,7.62069,25.368965,71.13793,89.970116,432.55173,399.44482,41.55785,80.17041,108.18577,final,Ngoma
2023-06-01,2,1011459,RW56,29.0,1.2068965,8.188506,21.068966,61.95977,411.5173,360.04483,47.062923,38.93228,114.10031,final,Ngoma
2023-06-11,2,1011459,RW56,29.0,1.5517242,3.7609196,10.379311,37.31839,326.34485,322.6632,74.78352,36.341908,101.123604,final,Ngoma
2023-06-21,2,1011459,RW56,29.0,1.0,3.0689654,3.7586207,15.018391,263.8276,266.86783,74.35897,43.752872,98.88173,final,Ngoma
2023-07-01,2,1011459,RW56,29.0,1.0,2.1367817,3.5517242,8.966666,201.10345,208.7023,84.07151,61.229534,96.44419,final,Ngoma
2023-07-11,2,1011459,RW56,29.0,0.62068963,1.0563219,2.6206896,6.262069,142.55174,155.59195,92.80698,67.66686,91.87991,final,Ngoma
2023-07-21,2,1011459,RW56,29.0,0.8965517,2.3183908,2.5172415,5.511494,77.413795,110.5,80.57169,71.514496,71.353935,final,Ngoma
2023-08-01,2,1011459,RW56,29.0,1.7241379,5.526437,3.2413793,8.90115,27.862068,79.82759,63.87857,59.28559,38.739834,final,Ngoma
2023-08-11,2,1011459,RW56,29.0,2.0344827,6.275862,4.6551723,14.120689,17.655172,57.70115,62.385326,50.49594,36.13199,final,Ngoma
2023-08-21,2,1011459,RW56,29.0,2.1724138,9.302299,5.9310346,21.104597,12.206897,41.634483,50.148678,41.87398,36.89737,final,Ngoma
2023-09-01,2,1011459,RW56,29.0,9.586206,15.77931,13.793103,31.357471,20.586206,49.22529,70.195816,51.689793,47.185005,final,Ngoma
2023-09-11,2,1011459,RW56,29.0,27.827587,17.775862,39.58621,42.85747,46.86207,63.24023,144.13324,93.164566,75.99925,final,Ngoma
2023-09-21,2,1011459,RW56,29.0,19.827587,18.748276,57.241383,52.303448,65.68965,78.91954,104.54479,108.61717,84.23503,final,Ngoma
2023-10-01,2,1011459,RW56,29.0,23.793104,34.643677,71.44828,71.167816,88.48276,111.42644,72.62975,100.36821,80.29341,final,Ngoma
2023-10-11,2,1011459,RW56,29.0,37.103447,41.242527,80.72414,94.63448,124.96552,151.61264,91.049194,86.03862,82.98533,final,Ngoma
2023-10-21,2,1011459,RW56,29.0,24.275862,45.26552,85.17242,121.151726,148.34482,194.55977,58.242435,71.47934,76.84155,final,Ngoma
2023-11-01,2,1011459,RW56,29.0,41.103447,49.394253,102.48276,135.9023,187.72412,238.42758,84.757935,76.28176,79.17103,final,Ngoma
2023-11-11,2,1011459,RW56,29.0,38.793102,38.59885,104.17241,133.25862,224.48277,270.75058,100.44554,78.96246,83.22114,final,Ngoma
2023-11-21,2,1011459,RW56,29.0,60.103447,45.31839,140.0,133.3115,282.4138,306.76666,129.38301,104.83583,92.18875,final,Ngoma
2023-12-01,2,1011459,RW56,29.0,26.0,34.18161,124.896545,118.09885,298.82758,325.16898,79.11875,105.52214,92.02184,final,Ngoma
2023-12-11,2,1011459,RW56,29.0,20.310345,30.252874,106.41379,109.75288,291.31033,337.64597,71.79654,97.09019,86.47711,final,Ngoma
2023-12-21,2,1011459,RW56,29.0,61.275864,37.757473,107.58621,102.191956,332.7586,356.65518,155.00417,105.03233,93.39244,final,Ngoma
2024-01-01,2,1011459,RW56,29.0,16.0,27.391954,97.58621,96.2,324.9655,346.8931,64.83092,101.369774,93.76868,final,Ngoma
2024-01-11,2,1011459,RW56,29.0,24.896551,24.874712,102.17242,91.92069,312.7586,330.74252,100.0731,110.57744,94.64354,final,Ngoma
2024-01-21,2,1011459,RW56,29.0,25.862068,27.597702,66.75862,79.86437,314.34482,312.2724,94.6756,84.55683,100.6532,final,Ngoma
2024-02-01,2,1011459,RW56,29.0,17.0,25.286207,67.75862,77.75862,290.24136,288.91034,72.64033,87.916664,100.452866,final,Ngoma
2024-02-11,2,1011459,RW56,29.0,16.241379,29.05977,59.103447,81.94368,267.68964,279.1632,62.365013,73.72986,95.962326,final,Ngoma
2024-02-21,2,1011459,RW56,29.0,9.586206,23.749426,42.827583,78.095406,217.17241,257.2885,50.735645,57.557434,84.70535,final,Ngoma
2024-03-01,2,1011459,RW56,29.0,31.827587,47.588505,57.655174,100.3977,223.00002,274.35632,70.02973,59.446438,81.616196,final,Ngoma
2024-03-11,2,1011459,RW56,29.0,16.551723,41.14253,57.96552,112.48046,219.2414,286.34482,46.706856,53.596584,76.9677,final,Ngoma
2024-03-21,2,1011459,RW56,29.0,37.206898,58.86437,85.58621,147.5954,195.17241,305.55518,66.08833,59.36366,64.45631,final,Ngoma
2024-04-01,2,1011459,RW56,29.0,66.24138,60.3023,120.0,160.30919,245.41379,338.4655,109.09475,75.61588,72.90798,final,Ngoma
2024-04-11,2,1011459,RW56,29.0,70.37931,54.166668,173.82758,173.33333,290.89655,367.75748,127.40165,100.27715,79.38045,final,Ngoma
2024-04-21,2,1011459,RW56,29.0,63.24138,47.410343,199.86208,161.87932,328.27588,387.57013,130.20595,122.76062,84.89588,final,Ngoma
2024-05-01,2,1011459,RW56,29.0,35.24138,36.198853,168.86208,137.77586,346.51727,398.48276,97.675964,121.77273,87.120766,final,Ngoma
2024-05-11,2,1011459,RW56,29.0,8.896552,28.4023,107.37931,112.0115,339.17242,397.8253,41.60358,96.04126,85.43963,final,Ngoma
2024-05-21,2,1011459,RW56,29.0,5.6896553,25.368965,49.827587,89.970116,335.2759,399.44482,35.199276,57.731407,84.13407,final,Ngoma
2024-06-01,2,1011459,RW56,29.0,1.4482758,8.188506,16.034483,61.95977,304.89655,360.04483,48.893147,31.413612,84.89274,final,Ngoma
2024-06-11,2,1011459,RW56,29.0,1.0689656,3.7609196,8.206897,37.31839,289.4138,322.6632,69.273155,31.20841,89.85256,final,Ngoma
2024-06-21,2,1011459,RW56,29.0,1.3103448,3.0689654,3.8275862,15.018391,253.51724,266.86783,78.205124,44.09738,95.08931,final,Ngoma
2024-07-01,2,1011459,RW56,29.0,1.0344827,2.1367817,3.413793,8.966666,188.31035,208.7023,84.55468,60.241962,90.45777,final,Ngoma
2024-07-11,2,1011459,RW56,29.0,0.6896552,1.0563219,3.034483,6.262069,118.62069,155.59195,93.94572,71.34109,76.978134,final,Ngoma
2024-07-21,2,1011459,RW56,29.0,1.3103448,2.3183908,3.0344827,5.511494,56.689655,110.5,86.22585,76.43521,53.410957,final,Ngoma
2024-08-01,2,1011459,RW56,29.0,1.6206896,5.526437,3.6206896,8.90115,23.068966,79.82759,62.89583,62.014217,33.089428,final,Ngoma
2024-08-11,2,1011459,RW56,29.0,2.8965516,6.275862,5.827586,14.120689,17.068966,57.70115,70.03058,56.627594,35.197067,final,Ngoma
2024-08-21,2,1011459,RW56,29.0,8.103448,9.302299,12.620689,21.104597,19.482758,41.634483,91.617775,67.50033,52.49926,final,Ngoma
2024-09-01,2,1011459,RW56,29.0,9.034483,15.77931,20.034483,31.357471,27.068964,49.22529,67.54066,68.8565,59.140236,final,Ngoma
2024-09-11,2,1011459,RW56,29.0,4.5172415,17.775862,21.655174,42.85747,30.517239,63.24023,41.78653,55.696995,52.04736,final,Ngoma
2024-09-21,2,1011459,RW56,29.0,39.86207,18.748276,53.41379,52.303448,69.06897,78.91954,188.90663,101.93765,88.26189,final,Ngoma
2024-10-01,2,1011459,RW56,29.0,30.0,34.643677,74.37931,71.167816,98.034485,111.42644,88.28647,104.21634,88.497505,final,Ngoma
2024-10-11,2,1011459,RW56,29.0,62.689655,41.242527,132.55173,94.63448,160.03448,151.61264,146.37965,138.05635,105.377495,final,Ngoma
2024-10-21,2,1011459,RW56,29.0,19.37931,45.26552,112.06896,121.151726,178.10345,194.55977,48.50106,92.800125,91.75369,final,Ngoma
2024-11-01,2,1011459,RW56,29.0,63.41379,49.394253,145.48276,135.9023,239.89655,238.42758,125.77393,106.79936,100.60345,final,Ngoma
2024-11-11,2,1011459,RW56,29.0,90.37931,38.59885,173.17242,133.25862,327.3793,270.75058,218.76567,128.86894,120.53621,final,Ngoma
2024-11-21,2,1011459,RW56,29.0,106.24138,45.31839,260.0345,133.3115,425.5172,306.76666,221.07498,191.62144,138.08957,final,Ngoma
2024-12-01,2,1011459,RW56,29.0,21.068966,34.18161,217.68967,118.09885,437.5517,325.16898,66.533676,180.90312,134.03793,final,Ngoma
2024-12-11,2,1011459,RW56,29.0,25.862068,30.252874,153.17242,109.75288,458.89655,337.64597,87.54482,137.83743,135.38655,final,Ngoma
2024-12-21,2,1011459,RW56,29.0,36.0,37.757473,82.93103,102.191956,455.0345,356.65518,95.88967,82.03137,127.202515,final,Ngoma
2025-01-01,2,1011459,RW56,29.0,5.206897,27.391954,67.06896,96.2,430.2414,346.8931,31.510595,71.214386,123.685684,final,Ngoma
2025-01-11,2,1011459,RW56,29.0,32.86207,24.874712,74.06897,91.92069,400.41382,330.74252,126.736176,81.5811,120.7514,final,Ngoma
2025-01-21,2,1011459,RW56,29.0,40.24138,27.597702,78.31035,79.86437,421.27588,312.2724,138.78702,98.168816,134.35643,final,Ngoma
2025-02-01,2,1011459,RW56,29.0,25.896551,25.286207,99.0,77.75862,383.7586,288.91034,102.01526,125.666664,132.27116,final,Ngoma
2025-02-11,2,1011459,RW56,29.0,12.344828,29.05977,78.48276,81.94368,305.72415,279.1632,50.924675,96.01935,109.34707,final,Ngoma
2025-02-21,2,1011459,RW56,29.0,2.3793104,23.749426,40.62069,78.095406,201.86205,257.2885,25.667679,54.901577,78.86813,final,Ngoma
2025-03-01,2,1011459,RW56,29.0,10.413794,47.588505,25.137932,100.3977,191.20688,274.35632,29.310196,28.594488,70.23535,final,Ngoma
2025-03-11,2,1011459,RW56,29.0,31.103449,41.14253,43.896553,112.48046,196.44827,286.34482,78.243324,41.62101,69.14428,final,Ngoma
2025-03-21,2,1011459,RW56,29.0,34.58621,58.86437,76.103455,147.5954,195.0345,305.55518,61.984814,53.14934,64.4119,final,Ngoma
2025-04-01,2,1011459,RW56,29.0,49.86207,60.3023,115.55173,160.30919,239.68967,338.4655,84.01246,72.925,71.24141,final,Ngoma
2025-04-11,2,1011459,RW56,29.0,76.06896,54.166668,160.51724,173.33333,282.89655,367.75748,137.01796,92.81341,77.23428,final,Ngoma
2025-04-21,2,1011459,RW56,29.0,113.51724,47.410343,239.44827,161.87932,356.17242,387.57013,226.1333,146.48206,92.002014,final,Ngoma
2025-05-01,2,1011459,RW56,29.0,61.689655,36.198853,251.27586,137.77586,391.96555,398.48276,161.87259,179.49524,98.384766,final,Ngoma
2025-05-11,2,1011459,RW56,29.0,25.62069,28.4023,200.82758,112.0115,405.2414,397.8253,91.6724,175.90372,101.84102,final,Ngoma
